voltage,electronDensity,centralField,throatField,fieldRatio,rotationPower,viscousTorquePower,parallelLossPower,chargeExchangePower,totalHeatLoss,classicalIonHeatLoss,parallelIonHeatLoss,chargeExchangeHeatLoss,parallelElectronHeatLoss,radiationLoss,MachAlfven,Q_scientific,Q_scientific_equiv,ionTemperature,electronTemperature,temperatureRatio,rho_i,a,L,rmin,exhaustRadius,tau_E,Mach,rho_star,nu_star,tripleProduct,thermalPower
174.0,9.1e+19,0.34,3.0,8.823529411764705,1.41,0.825,0.09290000000000001,0.493,0.825,0.316,0.147,0.027399999999999997,0.307,0.0025299999999999997,4.11,,,5.9,5.9,1.0,0.023,0.08,0.6,0.05,0.0438,0.0245,4.25,0.2875,0.000153,1.32e+19,
49.4,9.1e+19,0.34,3.0,8.823529411764705,1.33,0.23,0.0292,1.07,0.23,0.0555,0.0485,0.037200000000000004,0.0834,0.00057,1.17,,,0.3,0.3,1.0,0.0052,0.08,0.6,0.05,0.0438,0.0044800000000000005,5.36,0.065,0.046,1.22e+17,
133.0,9.1e+19,0.34,3.0,8.823529411764705,1.68,0.639,0.07390000000000001,0.963,0.639,0.218,0.118,0.0476,0.235,0.00183,3.15,,,3.1,3.1,1.0,0.0167,0.08,0.6,0.05,0.0438,0.0166,4.5,0.20875,0.000529,4.7e+18,
202.0,2.1e+19,0.34,3.0,8.823529411764705,0.0757,0.0526,0.0057,0.0174,0.0526,0.0215,0.008960000000000001,0.00103,0.0193,0.000162,2.29,,,8.5,8.5,1.0,0.0277,0.08,0.6,0.05,0.0438,0.128,4.11,0.34625,1.81e-05,2.28e+19,
161.0,5.1e+19,0.34,3.0,8.823529411764705,0.467,0.244,0.027899999999999998,0.194,0.244,0.0906,0.0443,0.0104,0.0912,0.000724,2.85,,,4.9,4.9,1.0,0.021,0.08,0.6,0.05,0.0438,0.0385,4.32,0.2625,0.000125,9.63e+18,
176.0,5.1e+19,0.34,3.0,8.823529411764705,0.448,0.267,0.0299,0.151,0.267,0.103,0.047299999999999995,0.00844,0.0991,0.000808,3.12,,,6.1,6.1,1.0,0.0234,0.08,0.6,0.05,0.0438,0.044,4.23,0.2925,8.18e-05,1.37e+19,
93.1,2.6e+19,0.34,3.0,8.823529411764705,0.177,0.037899999999999996,0.00429,0.135,0.037899999999999996,0.0111,0.0069900000000000006,0.00574,0.013,9.690000000000001e-05,1.18,,,1.3,1.3,1.0,0.0108,0.08,0.6,0.05,0.0438,0.033600000000000005,4.85,0.135,0.000828,1.14e+18,
143.0,5.1e+19,0.34,3.0,8.823529411764705,0.504,0.219,0.0252,0.261,0.219,0.07709999999999999,0.040299999999999996,0.013300000000000001,0.08120000000000001,0.000629,2.54,,,3.7,3.7,1.0,0.0182,0.08,0.6,0.05,0.0438,0.0325,4.43,0.2275,0.000214,6.14e+18,
178.0,2.6e+19,0.34,3.0,8.823529411764705,0.118,0.0714,0.007980000000000001,0.0385,0.0714,0.0277,0.0126,0.00216,0.0265,0.000213,2.26,,,6.3,6.3,1.0,0.0238,0.08,0.6,0.05,0.0438,0.0865,4.22,0.29750000000000004,3.98e-05,1.42e+19,
208.0,2.6e+19,0.34,3.0,8.823529411764705,0.116,0.0825,0.00884,0.0242,0.0824,0.0341,0.013900000000000001,0.00145,0.03,0.000257,2.62,,,9.1,9.1,1.0,0.0286,0.08,0.6,0.05,0.0438,0.108,4.09,0.3575,1.96e-05,2.56e+19,
202.0,1.01e+20,0.34,3.0,8.823529411764705,1.69,1.17,0.127,0.387,1.17,0.479,0.2,0.0229,0.429,0.0037400000000000003,5.03,,,8.5,8.5,1.0,0.0277,0.08,0.6,0.05,0.0438,0.027600000000000003,4.11,0.34625,8.4e-05,2.37e+19,
190.0,3.1e+19,0.34,3.0,8.823529411764705,0.164,0.107,0.011800000000000001,0.0455,0.107,0.0426,0.018600000000000002,0.00262,0.0395,0.000327,2.62,,,7.3,7.3,1.0,0.0256,0.08,0.6,0.05,0.0438,0.07970000000000001,4.17,0.32,3.56e-05,1.8e+19,
217.0,4.1e+19,0.34,3.0,8.823529411764705,0.286,0.211,0.0223,0.0521,0.211,0.0891,0.035,0.00318,0.07629999999999999,0.000672,3.44,,,10.1,10.1,1.0,0.0301,0.08,0.6,0.05,0.0438,0.07390000000000001,4.05,0.37625,2.5e-05,3.06e+19,
206.0,4.1e+19,0.34,3.0,8.823529411764705,0.284,0.201,0.0216,0.0613,0.201,0.0829,0.034,0.00366,0.0733,0.000631,3.26,,,8.9,8.9,1.0,0.0283,0.08,0.6,0.05,0.0438,0.0684,4.09,0.35374999999999995,3.19e-05,2.5e+19,
155.0,3.1e+19,0.34,3.0,8.823529411764705,0.178,0.0884,0.0101,0.07970000000000001,0.0884,0.032299999999999995,0.0161,0.00421,0.033,0.000256,2.14,,,4.5,4.5,1.0,0.0201,0.08,0.6,0.05,0.0438,0.0595,4.35,0.25125,9.04e-05,8.3e+18,
171.0,4.6e+19,0.34,3.0,8.823529411764705,0.369,0.212,0.023899999999999998,0.134,0.212,0.08059999999999999,0.0378,0.00736,0.0788,0.000635,2.88,,,5.7,5.7,1.0,0.0226,0.08,0.6,0.05,0.0438,0.046700000000000005,4.26,0.2825,8.43e-05,1.22e+19,
49.4,1e+18,0.34,3.0,8.823529411764705,0.184,3.18e-05,4.04e-06,0.000148,3.18e-05,7.68e-06,6.72e-06,5.17e-06,1.1599999999999999e-05,68.9,0.123,,,0.3,0.3,1.0,0.0052,0.08,0.6,0.05,0.0438,0.355,5.36,0.065,0.00058,1.07e+17,
204.0,4.6e+19,0.34,3.0,8.823529411764705,0.356,0.25,0.027,0.0793,0.25,0.103,0.0424,0.00471,0.09129999999999999,0.000785,3.43,,,8.7,8.7,1.0,0.028,0.08,0.6,0.05,0.0438,0.060399999999999995,4.1,0.35,3.73e-05,2.42e+19,
192.0,4.6e+19,0.34,3.0,8.823529411764705,0.358,0.236,0.0259,0.0959,0.236,0.0943,0.0409,0.00555,0.087,0.000729,3.22,,,7.5,7.5,1.0,0.026,0.08,0.6,0.05,0.0438,0.0551,4.16,0.32499999999999996,4.97e-05,1.9e+19,
61.8,6.6e+19,0.34,3.0,8.823529411764705,0.909,0.155,0.0185,0.736,0.155,0.0399,0.030600000000000002,0.0273,0.053899999999999997,0.000387,1.24,,,0.5,0.5,1.0,0.00671,0.08,0.6,0.05,0.0438,0.008,5.19,0.08387499999999999,0.0127,2.64e+17,
185.0,1.1e+19,0.34,3.0,8.823529411764705,0.0213,0.0135,0.0015,0.0062900000000000005,0.0135,0.00532,0.00237,0.000359,0.00501,4e-05,1.52,,,6.9,6.9,1.0,0.0249,0.08,0.6,0.05,0.0438,0.212,4.19,0.31124999999999997,1.44e-05,1.61e+19,
150.0,1.1e+19,0.34,3.0,8.823529411764705,0.023600000000000003,0.011,0.00127,0.0114,0.011,0.00395,0.00202,0.00059,0.0040999999999999995,3.08e-05,1.23,,,4.1,4.1,1.0,0.0192,0.08,0.6,0.05,0.0438,0.154,4.39,0.23999999999999996,3.94e-05,6.96e+18,
209.0,6.1e+19,0.34,3.0,8.823529411764705,0.624,0.449,0.0479,0.127,0.448,0.186,0.07529999999999999,0.00764,0.163,0.0014299999999999998,4.05,,,9.3,9.3,1.0,0.0289,0.08,0.6,0.05,0.0438,0.047700000000000006,4.08,0.36124999999999996,4.32e-05,2.71e+19,
104.0,1.1e+19,0.34,3.0,8.823529411764705,0.031100000000000003,0.00775,0.000885,0.0225,0.00775,0.0023799999999999997,0.0014299999999999998,0.000999,0.00272,1.98e-05,0.856,,,1.7,1.7,1.0,0.0124,0.08,0.6,0.05,0.0438,0.09090000000000001,4.74,0.155,0.000214,1.7e+18,
200.0,6.6e+19,0.34,3.0,8.823529411764705,0.728,0.501,0.0544,0.172,0.501,0.204,0.0856,0.0101,0.184,0.00158,4.02,,,8.3,8.3,1.0,0.0273,0.08,0.6,0.05,0.0438,0.0412,4.12,0.34125,5.81e-05,2.26e+19,
215.0,8.1e+19,0.34,3.0,8.823529411764705,1.1,0.805,0.0853,0.205,0.805,0.338,0.134,0.0125,0.291,0.0026,4.79,,,9.9,9.9,1.0,0.0298,0.08,0.6,0.05,0.0438,0.0376,4.06,0.3725,5.05e-05,3.01e+19,
187.0,6.6e+19,0.34,3.0,8.823529411764705,0.733,0.471,0.0521,0.209,0.471,0.187,0.08220000000000001,0.012,0.174,0.00146,3.77,,,7.1,7.1,1.0,0.0253,0.08,0.6,0.05,0.0438,0.0375,4.18,0.31625,7.85e-05,1.76e+19,
164.0,8.6e+19,0.34,3.0,8.823529411764705,1.3,0.697,0.0793,0.521,0.697,0.26,0.126,0.0282,0.26,0.0021000000000000003,3.76,,,5.1,5.1,1.0,0.0214,0.08,0.6,0.05,0.0438,0.0237,4.3,0.26749999999999996,0.000192,1.04e+19,
118.0,8.6e+19,0.34,3.0,8.823529411764705,1.65,0.507,0.0584,1.09,0.507,0.164,0.09409999999999999,0.0511,0.183,0.00141,2.71,,,2.3,2.3,1.0,0.0144,0.08,0.6,0.05,0.0438,0.0147,4.62,0.18,0.000888,2.91e+18,
169.0,8.6e+19,0.34,3.0,8.823529411764705,1.28,0.718,0.08120000000000001,0.479,0.718,0.272,0.129,0.026199999999999998,0.268,0.00218,3.88,,,5.5,5.5,1.0,0.0222,0.08,0.6,0.05,0.0438,0.0248,4.27,0.2775,0.000166,1.17e+19,
126.0,8.6e+19,0.34,3.0,8.823529411764705,1.57,0.54,0.0625,0.967,0.54,0.18,0.1,0.0466,0.197,0.0015300000000000001,2.9,,,2.7,2.7,1.0,0.0156,0.08,0.6,0.05,0.0438,0.0162,4.55,0.19499999999999998,0.000652,3.76e+18,
204.0,6.6e+19,0.34,3.0,8.823529411764705,0.727,0.511,0.055,0.162,0.51,0.21,0.0865,0.009609999999999999,0.186,0.0016200000000000001,4.1,,,8.7,8.7,1.0,0.028,0.08,0.6,0.05,0.0438,0.0424,4.1,0.35,5.31e-05,2.44e+19,
192.0,6.6e+19,0.34,3.0,8.823529411764705,0.73,0.481,0.052899999999999996,0.196,0.481,0.192,0.0834,0.011300000000000001,0.177,0.0015,3.86,,,7.5,7.5,1.0,0.026,0.08,0.6,0.05,0.0438,0.038799999999999994,4.16,0.32499999999999996,7.06e-05,1.92e+19,
171.0,6.6e+19,0.34,3.0,8.823529411764705,0.753,0.432,0.0487,0.272,0.432,0.164,0.0772,0.015,0.161,0.00131,3.45,,,5.7,5.7,1.0,0.0226,0.08,0.6,0.05,0.0438,0.032799999999999996,4.26,0.2825,0.00012,1.24e+19,
190.0,1.1e+19,0.34,3.0,8.823529411764705,0.0212,0.013800000000000002,0.00152,0.00587,0.013800000000000002,0.0055,0.0024,0.000338,0.00511,4.1200000000000005e-05,1.56,,,7.3,7.3,1.0,0.0256,0.08,0.6,0.05,0.0438,0.219,4.17,0.32,1.29e-05,1.76e+19,
217.0,6.1e+19,0.34,3.0,8.823529411764705,0.626,0.463,0.0489,0.114,0.463,0.195,0.0768,0.00696,0.167,0.00149,4.19,,,10.1,10.1,1.0,0.0301,0.08,0.6,0.05,0.0438,0.0501,4.05,0.37625,3.68e-05,3.09e+19,
194.0,8.6e+19,0.34,3.0,8.823529411764705,1.23,0.82,0.08990000000000001,0.319,0.82,0.33,0.142,0.018600000000000002,0.302,0.0025800000000000003,4.45,,,7.7,7.7,1.0,0.0263,0.08,0.6,0.05,0.0438,0.0304,4.15,0.32875,8.69e-05,2.01e+19,
206.0,6.1e+19,0.34,3.0,8.823529411764705,0.623,0.441,0.0474,0.134,0.44,0.182,0.0745,0.00802,0.161,0.0014,3.98,,,8.9,8.9,1.0,0.0283,0.08,0.6,0.05,0.0438,0.0465,4.09,0.35374999999999995,4.7e-05,2.52e+19,
155.0,1.1e+19,0.34,3.0,8.823529411764705,0.023,0.0114,0.00131,0.0103,0.0114,0.00417,0.0020800000000000003,0.000544,0.00426,3.23e-05,1.28,,,4.5,4.5,1.0,0.0201,0.08,0.6,0.05,0.0438,0.163,4.35,0.25125,3.29e-05,8.08e+18,
200.0,4.6e+19,0.34,3.0,8.823529411764705,0.357,0.246,0.026699999999999998,0.0844,0.246,0.1,0.042,0.00497,0.09,0.000767,3.36,,,8.3,8.3,1.0,0.0273,0.08,0.6,0.05,0.0438,0.0586,4.12,0.34125,4.08e-05,2.24e+19,
187.0,4.6e+19,0.34,3.0,8.823529411764705,0.359,0.231,0.0255,0.103,0.231,0.09140000000000001,0.040299999999999996,0.00588,0.0854,0.000709,3.15,,,7.1,7.1,1.0,0.0253,0.08,0.6,0.05,0.0438,0.0533,4.18,0.31625,5.52e-05,1.74e+19,
104.0,3.1e+19,0.34,3.0,8.823529411764705,0.24,0.0599,0.00684,0.174,0.0599,0.0184,0.0111,0.007719999999999999,0.021,0.000158,1.44,,,1.7,1.7,1.0,0.0124,0.08,0.6,0.05,0.0438,0.0332,4.74,0.155,0.000587,1.75e+18,
71.6,1e+18,0.34,3.0,8.823529411764705,0.267,4.69e-05,5.4e-06,0.000215,4.69e-05,1.26e-05,8.87e-06,8.33e-06,1.59e-05,105.0,0.177,,,0.7,0.7,1.0,0.00794,0.08,0.6,0.05,0.0438,0.563,5.08,0.09924999999999999,0.000114,3.94e+17,
61.8,4.6e+19,0.34,3.0,8.823529411764705,0.447,0.07629999999999999,0.009089999999999999,0.361,0.07629999999999999,0.019600000000000003,0.015,0.0134,0.0265,0.000188,1.04,,,0.5,0.5,1.0,0.00671,0.08,0.6,0.05,0.0438,0.0114,5.19,0.08387499999999999,0.00898,2.61e+17,
185.0,3.1e+19,0.34,3.0,8.823529411764705,0.165,0.105,0.0116,0.048799999999999996,0.105,0.0412,0.0183,0.00278,0.038799999999999994,0.000317,2.56,,,6.9,6.9,1.0,0.0249,0.08,0.6,0.05,0.0438,0.077,4.19,0.31124999999999997,3.97e-05,1.65e+19,
150.0,3.1e+19,0.34,3.0,8.823529411764705,0.183,0.0852,0.009810000000000001,0.0879,0.0852,0.030600000000000002,0.0156,0.00456,0.0317,0.000245,2.06,,,4.1,4.1,1.0,0.0192,0.08,0.6,0.05,0.0438,0.0562,4.39,0.23999999999999996,0.000108,7.15e+18,
209.0,4.1e+19,0.34,3.0,8.823529411764705,0.284,0.205,0.0219,0.058,0.204,0.085,0.0343,0.00348,0.07440000000000001,0.000645,3.32,,,9.3,9.3,1.0,0.0289,0.08,0.6,0.05,0.0438,0.0703,4.08,0.36124999999999996,2.93e-05,2.68e+19,
198.0,1.01e+20,0.34,3.0,8.823529411764705,1.69,1.15,0.125,0.411,1.15,0.466,0.197,0.0242,0.422,0.00365,4.93,,,8.1,8.1,1.0,0.027,0.08,0.6,0.05,0.0438,0.0268,4.13,0.33749999999999997,9.22e-05,2.19e+19,
183.0,2.6e+19,0.34,3.0,8.823529411764705,0.117,0.0731,0.00813,0.0357,0.0731,0.0286,0.0128,0.00202,0.027100000000000003,0.00022,2.31,,,6.7,6.7,1.0,0.0246,0.08,0.6,0.05,0.0438,0.08979999999999999,4.2,0.3075,3.54e-05,1.56e+19,
211.0,2.6e+19,0.34,3.0,8.823529411764705,0.116,0.0839,0.00894,0.0229,0.0838,0.035,0.014,0.00138,0.0304,0.000262,2.67,,,9.5,9.5,1.0,0.0292,0.08,0.6,0.05,0.0438,0.111,4.07,0.365,1.8e-05,2.74e+19,
143.0,2.6e+19,0.34,3.0,8.823529411764705,0.133,0.0578,0.006679999999999999,0.0689,0.0578,0.020399999999999998,0.0107,0.0035099999999999997,0.0215,0.000163,1.81,,,3.7,3.7,1.0,0.0182,0.08,0.6,0.05,0.0438,0.0627,4.43,0.2275,0.000111,6.03e+18,
166.0,5.1e+19,0.34,3.0,8.823529411764705,0.459,0.252,0.0286,0.178,0.252,0.0948,0.045399999999999996,0.00968,0.094,0.000753,2.94,,,5.3,5.3,1.0,0.0218,0.08,0.6,0.05,0.0438,0.0404,4.29,0.2725,0.000107,1.09e+19,
198.0,2.1e+19,0.34,3.0,8.823529411764705,0.07579999999999999,0.0517,0.00563,0.0185,0.0517,0.0209,0.00885,0.00108,0.019,0.000158,2.25,,,8.1,8.1,1.0,0.027,0.08,0.6,0.05,0.0438,0.124,4.13,0.33749999999999997,1.99e-05,2.11e+19,
79.7,2.6e+19,0.34,3.0,8.823529411764705,0.175,0.032299999999999995,0.00367,0.139,0.032299999999999995,0.00899,0.006019999999999999,0.00557,0.011,8.06e-05,1.01,,,0.9,0.9,1.0,0.009,0.08,0.6,0.05,0.0438,0.0273,4.99,0.11249999999999999,0.00168,6.38e+17,
181.0,5.1e+19,0.34,3.0,8.823529411764705,0.444,0.273,0.0305,0.14,0.273,0.107,0.0482,0.00791,0.101,0.000834,3.2,,,6.5,6.5,1.0,0.0242,0.08,0.6,0.05,0.0438,0.045700000000000005,4.21,0.3025,7.24e-05,1.52e+19,
71.5,9.1e+19,0.34,3.0,8.823529411764705,1.94,0.341,0.039299999999999995,1.56,0.341,0.0916,0.0648,0.0606,0.116,0.000871,1.69,,,0.7,0.7,1.0,0.00794,0.08,0.6,0.05,0.0438,0.007030000000000001,5.08,0.09924999999999999,0.00915,4.48e+17,
140.0,9.1e+19,0.34,3.0,8.823529411764705,1.61,0.67,0.0775,0.862,0.67,0.234,0.124,0.0435,0.248,0.00195,3.31,,,3.5,3.5,1.0,0.0177,0.08,0.6,0.05,0.0438,0.0179,4.45,0.22125,0.000419,5.7e+18,
143.0,7.1e+19,0.34,3.0,8.823529411764705,0.969,0.42,0.0485,0.501,0.42,0.148,0.07740000000000001,0.0255,0.156,0.00122,2.99,,,3.7,3.7,1.0,0.0182,0.08,0.6,0.05,0.0438,0.023600000000000003,4.43,0.2275,0.000295,6.19e+18,
118.0,1e+18,0.34,3.0,8.823529411764705,0.251,7.68e-05,8.86e-06,0.000165,7.68e-05,2.49e-05,1.43e-05,7.74e-06,2.77e-05,192.0,0.293,,,2.3,2.3,1.0,0.0144,0.08,0.6,0.05,0.0438,1.13,4.62,0.18,1.16e-05,2.59e+18,
196.0,1e+18,0.34,3.0,8.823529411764705,0.185,0.000125,1.36e-05,4.6399999999999996e-05,0.000125,5.02e-05,2.14e-05,2.71e-06,4.5799999999999995e-05,374.0,0.486,,,7.9,7.9,1.0,0.0267,0.08,0.6,0.05,0.0438,2.39,4.14,0.33375,1.07e-06,1.89e+19,
161.0,7.1e+19,0.34,3.0,8.823529411764705,0.897,0.47,0.0536,0.373,0.47,0.174,0.0851,0.02,0.175,0.0014,3.36,,,4.9,4.9,1.0,0.021,0.08,0.6,0.05,0.0438,0.027899999999999998,4.32,0.2625,0.000172,9.71e+18,
176.0,7.1e+19,0.34,3.0,8.823529411764705,0.86,0.512,0.0575,0.291,0.512,0.198,0.091,0.0162,0.191,0.00157,3.68,,,6.1,6.1,1.0,0.0234,0.08,0.6,0.05,0.0438,0.0319,4.23,0.2925,0.000113,1.38e+19,
178.0,7.1e+19,0.34,3.0,8.823529411764705,0.857,0.519,0.0581,0.28,0.519,0.201,0.09179999999999999,0.0157,0.193,0.00159,3.73,,,6.3,6.3,1.0,0.0238,0.08,0.6,0.05,0.0438,0.0325,4.22,0.29750000000000004,0.000106,1.45e+19,
164.0,7.1e+19,0.34,3.0,8.823529411764705,0.889,0.477,0.054299999999999994,0.357,0.477,0.178,0.0862,0.0193,0.178,0.0014299999999999998,3.42,,,5.1,5.1,1.0,0.0214,0.08,0.6,0.05,0.0438,0.0286,4.3,0.26749999999999996,0.000159,1.04e+19,
194.0,1e+18,0.34,3.0,8.823529411764705,0.185,0.000123,1.35e-05,4.8e-05,0.000123,4.95e-05,2.13e-05,2.7799999999999996e-06,4.55e-05,368.0,0.481,,,7.7,7.7,1.0,0.0263,0.08,0.6,0.05,0.0438,2.35,4.15,0.32875,1.12e-06,1.81e+19,
114.0,1e+18,0.34,3.0,8.823529411764705,0.258,7.41e-05,8.53e-06,0.000176,7.41e-05,2.36e-05,1.37e-05,8.1e-06,2.65e-05,183.0,0.282,,,2.1,2.1,1.0,0.0137,0.08,0.6,0.05,0.0438,1.07,4.66,0.17125,1.38e-05,2.24e+18,
147.0,7.1e+19,0.34,3.0,8.823529411764705,0.954,0.429,0.0494,0.475,0.429,0.153,0.07890000000000001,0.0245,0.159,0.00125,3.06,,,3.9,3.9,1.0,0.0187,0.08,0.6,0.05,0.0438,0.024300000000000002,4.41,0.23375,0.000267,6.74e+18,
137.0,9.1e+19,0.34,3.0,8.823529411764705,1.64,0.655,0.0757,0.91,0.655,0.226,0.121,0.0455,0.242,0.00189,3.23,,,3.3,3.3,1.0,0.0172,0.08,0.6,0.05,0.0438,0.0173,4.47,0.215,0.000469,5.19e+18,
61.8,9.1e+19,0.34,3.0,8.823529411764705,1.71,0.293,0.0349,1.38,0.293,0.0751,0.0576,0.0514,0.102,0.000736,1.46,,,0.5,0.5,1.0,0.00671,0.08,0.6,0.05,0.0438,0.005860000000000001,5.19,0.08387499999999999,0.0174,2.67e+17,
86.8,2.6e+19,0.34,3.0,8.823529411764705,0.178,0.0353,0.0039900000000000005,0.139,0.0353,0.0101,0.00652,0.00574,0.012,8.91e-05,1.1,,,1.1,1.1,1.0,0.00995,0.08,0.6,0.05,0.0438,0.030600000000000002,4.91,0.124375,0.00114,8.74e+17,
183.0,5.1e+19,0.34,3.0,8.823529411764705,0.443,0.277,0.0308,0.135,0.277,0.108,0.048600000000000004,0.00766,0.103,0.000847,3.24,,,6.7,6.7,1.0,0.0246,0.08,0.6,0.05,0.0438,0.0466,4.2,0.3075,6.83e-05,1.59e+19,
169.0,5.1e+19,0.34,3.0,8.823529411764705,0.455,0.256,0.029,0.171,0.256,0.0968,0.045899999999999996,0.00934,0.09540000000000001,0.000767,2.99,,,5.5,5.5,1.0,0.0222,0.08,0.6,0.05,0.0438,0.041299999999999996,4.27,0.2775,9.98e-05,1.16e+19,
200.0,2.1e+19,0.34,3.0,8.823529411764705,0.0757,0.0522,0.00566,0.0179,0.0522,0.0212,0.00891,0.00106,0.019100000000000002,0.00016,2.27,,,8.3,8.3,1.0,0.0273,0.08,0.6,0.05,0.0438,0.126,4.12,0.34125,1.9e-05,2.2e+19,
147.0,2.6e+19,0.34,3.0,8.823529411764705,0.131,0.059,0.006809999999999999,0.0654,0.059,0.021,0.0109,0.00337,0.022,0.000168,1.85,,,3.9,3.9,1.0,0.0187,0.08,0.6,0.05,0.0438,0.06470000000000001,4.41,0.23375,0.0001,6.56e+18,
209.0,2.6e+19,0.34,3.0,8.823529411764705,0.116,0.0832,0.00889,0.023600000000000003,0.0831,0.0345,0.014,0.0014199999999999998,0.030199999999999998,0.000259,2.65,,,9.3,9.3,1.0,0.0289,0.08,0.6,0.05,0.0438,0.11,4.08,0.36124999999999996,1.88e-05,2.65e+19,
181.0,2.6e+19,0.34,3.0,8.823529411764705,0.117,0.0722,0.008060000000000001,0.037,0.0722,0.0282,0.0127,0.00209,0.0268,0.000217,2.28,,,6.5,6.5,1.0,0.0242,0.08,0.6,0.05,0.0438,0.0882,4.21,0.3025,3.75e-05,1.49e+19,
200.0,1.01e+20,0.34,3.0,8.823529411764705,1.69,1.16,0.126,0.399,1.16,0.473,0.198,0.0235,0.426,0.00369,4.98,,,8.3,8.3,1.0,0.0273,0.08,0.6,0.05,0.0438,0.0272,4.12,0.34125,8.8e-05,2.28e+19,
153.0,3.1e+19,0.34,3.0,8.823529411764705,0.18,0.0868,0.009980000000000001,0.0836,0.0868,0.0315,0.0159,0.00438,0.0324,0.000251,2.1,,,4.3,4.3,1.0,0.0197,0.08,0.6,0.05,0.0438,0.0579,4.37,0.24624999999999997,9.87e-05,7.71e+18,
211.0,4.1e+19,0.34,3.0,8.823529411764705,0.285,0.206,0.022,0.0564,0.206,0.086,0.0345,0.0034,0.07490000000000001,0.000652,3.35,,,9.5,9.5,1.0,0.0292,0.08,0.6,0.05,0.0438,0.0712,4.07,0.365,2.81e-05,2.77e+19,
71.5,4.6e+19,0.34,3.0,8.823529411764705,0.507,0.089,0.0103,0.408,0.089,0.023899999999999998,0.0169,0.0158,0.0303,0.000223,1.2,,,0.7,0.7,1.0,0.00794,0.08,0.6,0.05,0.0438,0.0136,5.08,0.09924999999999999,0.00472,4.39e+17,
187.0,3.1e+19,0.34,3.0,8.823529411764705,0.165,0.106,0.011699999999999999,0.0471,0.106,0.0419,0.0185,0.0027,0.039200000000000006,0.000322,2.59,,,7.1,7.1,1.0,0.0253,0.08,0.6,0.05,0.0438,0.07840000000000001,4.18,0.31625,3.76e-05,1.72e+19,
61.8,1e+18,0.34,3.0,8.823529411764705,0.236,4.03e-05,4.8e-06,0.000191,4.03e-05,1.0300000000000001e-05,7.93e-06,7.08e-06,1.4e-05,88.9,0.153,,,0.5,0.5,1.0,0.00671,0.08,0.6,0.05,0.0438,0.468,5.19,0.08387499999999999,0.000218,2.34e+17,
109.0,3.1e+19,0.34,3.0,8.823529411764705,0.234,0.0626,0.00718,0.164,0.0626,0.019600000000000003,0.0116,0.00743,0.0222,0.000167,1.5,,,1.9,1.9,1.0,0.0131,0.08,0.6,0.05,0.0438,0.0354,4.7,0.16375,0.000474,2.09e+18,
185.0,4.6e+19,0.34,3.0,8.823529411764705,0.36,0.228,0.0253,0.106,0.228,0.08990000000000001,0.04,0.006059999999999999,0.0845,0.000699,3.11,,,6.9,6.9,1.0,0.0249,0.08,0.6,0.05,0.0438,0.052399999999999995,4.19,0.31124999999999997,5.83e-05,1.66e+19,
198.0,4.6e+19,0.34,3.0,8.823529411764705,0.357,0.243,0.0265,0.087,0.243,0.0986,0.0417,0.00511,0.08929999999999999,0.000757,3.33,,,8.1,8.1,1.0,0.027,0.08,0.6,0.05,0.0438,0.0577,4.13,0.33749999999999997,4.28e-05,2.15e+19,
208.0,6.1e+19,0.34,3.0,8.823529411764705,0.623,0.445,0.0476,0.131,0.444,0.184,0.07490000000000001,0.00783,0.162,0.00141,4.02,,,9.1,9.1,1.0,0.0286,0.08,0.6,0.05,0.0438,0.0471,4.09,0.3575,4.51e-05,2.61e+19,
158.0,1.1e+19,0.34,3.0,8.823529411764705,0.0228,0.0116,0.00133,0.00983,0.0116,0.00428,0.00211,0.000523,0.00434,3.3e-05,1.3,,,4.7,4.7,1.0,0.0206,0.08,0.6,0.05,0.0438,0.168,4.34,0.2575,3.03e-05,8.67e+18,
192.0,1.1e+19,0.34,3.0,8.823529411764705,0.0212,0.014,0.0015400000000000001,0.005679999999999999,0.014,0.00558,0.00242,0.000328,0.00515,4.1700000000000004e-05,1.58,,,7.5,7.5,1.0,0.026,0.08,0.6,0.05,0.0438,0.223,4.16,0.32499999999999996,1.23e-05,1.84e+19,
196.0,8.6e+19,0.34,3.0,8.823529411764705,1.23,0.829,0.0905,0.309,0.829,0.335,0.143,0.0181,0.305,0.00261,4.5,,,7.9,7.9,1.0,0.0267,0.08,0.6,0.05,0.0438,0.030899999999999997,4.14,0.33375,8.27e-05,2.1e+19,
49.4,6.6e+19,0.34,3.0,8.823529411764705,0.706,0.122,0.0155,0.568,0.122,0.0295,0.0258,0.0198,0.0443,0.0003,0.995,,,0.3,0.3,1.0,0.0052,0.08,0.6,0.05,0.0438,0.00611,5.36,0.065,0.0337,1.21e+17,
174.0,6.6e+19,0.34,3.0,8.823529411764705,0.749,0.438,0.0493,0.262,0.438,0.168,0.078,0.0145,0.163,0.00133,3.5,,,5.9,5.9,1.0,0.023,0.08,0.6,0.05,0.0438,0.0335,4.25,0.2875,0.000112,1.31e+19,
190.0,6.6e+19,0.34,3.0,8.823529411764705,0.731,0.476,0.0525,0.202,0.476,0.19,0.0828,0.011699999999999999,0.176,0.00148,3.82,,,7.3,7.3,1.0,0.0256,0.08,0.6,0.05,0.0438,0.0381,4.17,0.32,7.44e-05,1.84e+19,
